,0,1,2,3
606,1900-01-01 14:02:00,47.65,red,1
607,1900-01-01 14:02:04,47.64,green,1
608,1900-01-01 14:02:05,47.64,green,1
609,1900-01-01 14:02:06,47.64,green,2
610,1900-01-01 14:02:08,47.64,green,1
611,1900-01-01 14:02:09,47.64,green,1
612,1900-01-01 14:02:11,47.64,green,20
613,1900-01-01 14:02:13,47.65,red,1
614,1900-01-01 14:02:14,47.64,green,1
615,1900-01-01 14:02:18,47.65,red,1
616,1900-01-01 14:02:24,47.65,red,1
617,1900-01-01 14:02:29,47.65,red,1
618,1900-01-01 14:02:36,47.65,red,11
619,1900-01-01 14:02:37,47.65,red,2
620,1900-01-01 14:02:38,47.65,red,2
621,1900-01-01 14:02:42,47.64,green,1
622,1900-01-01 14:02:43,47.65,red,1
623,1900-01-01 14:02:45,47.64,green,1
624,1900-01-01 14:02:47,47.65,red,2
625,1900-01-01 14:02:48,47.65,red,1
626,1900-01-01 14:02:49,47.65,red,1
627,1900-01-01 14:02:54,47.64,green,1
628,1900-01-01 14:02:54,47.65,red,3
629,1900-01-01 14:02:55,47.65,red,1
630,1900-01-01 14:02:57,47.64,green,1
631,1900-01-01 14:02:58,47.64,green,2
632,1900-01-01 14:02:59,47.64,green,1
633,1900-01-01 14:03:00,47.64,green,1
634,1900-01-01 14:03:04,47.64,green,1
635,1900-01-01 14:03:07,47.65,red,3
636,1900-01-01 14:03:08,47.65,red,4
637,1900-01-01 14:03:09,47.65,red,1
638,1900-01-01 14:03:12,47.64,green,1
639,1900-01-01 14:03:14,47.65,red,1
640,1900-01-01 14:03:16,47.64,green,5
641,1900-01-01 14:03:20,47.65,red,1
642,1900-01-01 14:03:21,47.64,green,2
643,1900-01-01 14:03:22,47.64,green,10
644,1900-01-01 14:03:27,47.65,red,1
645,1900-01-01 14:03:30,47.65,red,2
646,1900-01-01 14:03:32,47.65,red,1
647,1900-01-01 14:03:40,47.65,red,2
648,1900-01-01 14:03:42,47.64,green,3
649,1900-01-01 14:03:49,47.65,red,1
650,1900-01-01 14:03:50,47.65,red,5
651,1900-01-01 14:03:51,47.64,green,2
652,1900-01-01 14:03:52,47.65,red,5
653,1900-01-01 14:03:54,47.64,green,1
654,1900-01-01 14:03:56,47.65,red,25
655,1900-01-01 14:03:58,47.65,green,5
656,1900-01-01 14:03:58,47.65,green,2
657,1900-01-01 14:03:59,47.65,green,10
658,1900-01-01 14:04:00,47.65,red,3
659,1900-01-01 14:04:02,47.65,green,2
660,1900-01-01 14:04:03,47.65,green,5
661,1900-01-01 14:04:04,47.65,green,5
662,1900-01-01 14:04:05,47.66,red,1
663,1900-01-01 14:04:12,47.65,green,1
664,1900-01-01 14:04:12,47.66,red,2
665,1900-01-01 14:04:13,47.65,green,1
666,1900-01-01 14:04:16,47.65,green,2
667,1900-01-01 14:04:19,47.65,green,2
668,1900-01-01 14:04:20,47.66,red,5
669,1900-01-01 14:04:25,47.66,red,1
670,1900-01-01 14:04:27,47.66,red,1
671,1900-01-01 14:04:30,47.66,red,1
672,1900-01-01 14:04:49,47.66,red,1
673,1900-01-01 14:04:49,47.66,red,1
674,1900-01-01 14:04:50,47.65,green,1
675,1900-01-01 14:04:51,47.65,green,1
676,1900-01-01 14:04:53,47.65,green,1
677,1900-01-01 14:04:55,47.66,red,1
678,1900-01-01 14:05:00,47.66,red,1
679,1900-01-01 14:05:01,47.65,green,1
680,1900-01-01 14:05:06,47.66,red,4
681,1900-01-01 14:05:07,47.65,green,5
682,1900-01-01 14:05:10,47.66,red,1
683,1900-01-01 14:05:11,47.66,red,1
684,1900-01-01 14:05:17,47.65,green,4
685,1900-01-01 14:05:21,47.65,green,1
686,1900-01-01 14:05:31,47.66,red,1
687,1900-01-01 14:05:32,47.65,green,1
688,1900-01-01 14:05:33,47.66,red,1
689,1900-01-01 14:05:34,47.65,green,1
690,1900-01-01 14:05:35,47.65,green,6
691,1900-01-01 14:05:36,47.65,red,10
692,1900-01-01 14:05:37,47.65,red,13
693,1900-01-01 14:05:40,47.66,red,26
694,1900-01-01 14:05:42,47.66,red,1
695,1900-01-01 14:05:44,47.65,green,1
696,1900-01-01 14:05:46,47.66,red,5
697,1900-01-01 14:05:47,47.66,green,4
698,1900-01-01 14:05:48,47.66,green,1
699,1900-01-01 14:05:50,47.66,green,2
700,1900-01-01 14:05:51,47.66,green,3
701,1900-01-01 14:05:56,47.66,green,2
702,1900-01-01 14:06:00,47.67,red,1
703,1900-01-01 14:06:05,47.67,red,21
704,1900-01-01 14:06:06,47.67,red,65
705,1900-01-01 14:06:07,47.67,red,1
706,1900-01-01 14:06:13,47.67,red,1
707,1900-01-01 14:06:15,47.67,red,6
708,1900-01-01 14:06:16,47.67,red,20
709,1900-01-01 14:06:17,47.68,red,79
710,1900-01-01 14:06:18,47.68,red,1
711,1900-01-01 14:06:19,47.68,green,1
712,1900-01-01 14:06:21,47.68,green,1
713,1900-01-01 14:06:22,47.68,green,1
714,1900-01-01 14:06:25,47.68,green,4
715,1900-01-01 14:06:26,47.68,green,6
716,1900-01-01 14:06:27,47.68,red,5
717,1900-01-01 14:06:30,47.68,red,1
718,1900-01-01 14:06:32,47.68,red,4
719,1900-01-01 14:06:33,47.68,red,2
720,1900-01-01 14:06:40,47.68,green,4
721,1900-01-01 14:06:42,47.68,green,4
722,1900-01-01 14:06:43,47.68,red,1
723,1900-01-01 14:06:47,47.68,red,1
724,1900-01-01 14:06:48,47.68,red,1
725,1900-01-01 14:06:51,47.68,red,2
726,1900-01-01 14:06:55,47.68,red,7
727,1900-01-01 14:06:56,47.68,red,4
728,1900-01-01 14:06:57,47.68,red,1
729,1900-01-01 14:06:58,47.67,green,1
730,1900-01-01 14:07:00,47.67,green,1
731,1900-01-01 14:07:03,47.68,red,1
732,1900-01-01 14:07:14,47.67,green,39
733,1900-01-01 14:07:19,47.68,red,2
734,1900-01-01 14:07:20,47.67,green,2
735,1900-01-01 14:07:26,47.67,green,3
736,1900-01-01 14:07:26,47.67,green,1
737,1900-01-01 14:07:27,47.67,green,16
738,1900-01-01 14:07:28,47.67,green,6
739,1900-01-01 14:07:30,47.67,green,5
740,1900-01-01 14:07:35,47.67,green,5
741,1900-01-01 14:07:36,47.67,green,2
742,1900-01-01 14:07:42,47.67,red,3
743,1900-01-01 14:07:43,47.67,green,2
744,1900-01-01 14:07:46,47.67,green,4
745,1900-01-01 14:07:49,47.67,green,1
746,1900-01-01 14:07:55,47.67,green,12
747,1900-01-01 14:07:58,47.67,red,1
748,1900-01-01 14:08:00,47.66,green,4
749,1900-01-01 14:08:02,47.67,red,1
750,1900-01-01 14:08:03,47.66,green,2
751,1900-01-01 14:08:29,47.67,red,1
752,1900-01-01 14:08:32,47.66,green,1
753,1900-01-01 14:08:37,47.67,red,2
754,1900-01-01 14:08:37,47.67,red,2
755,1900-01-01 14:08:39,47.67,green,21
756,1900-01-01 14:08:39,47.66,green,6
757,1900-01-01 14:08:40,47.67,green,18
758,1900-01-01 14:08:52,47.67,green,2
759,1900-01-01 14:09:00,47.68,red,1
760,1900-01-01 14:09:10,47.67,green,14
761,1900-01-01 14:09:13,47.67,green,2
762,1900-01-01 14:09:21,47.67,red,1
763,1900-01-01 14:09:24,47.67,red,1
764,1900-01-01 14:09:30,47.67,red,1
765,1900-01-01 14:09:34,47.67,red,1
766,1900-01-01 14:09:36,47.67,red,15
767,1900-01-01 14:09:44,47.67,red,3
768,1900-01-01 14:09:49,47.66,green,1
769,1900-01-01 14:10:00,47.67,red,2
770,1900-01-01 14:10:04,47.66,green,10
771,1900-01-01 14:10:14,47.67,red,1
772,1900-01-01 14:10:15,47.66,green,8
773,1900-01-01 14:10:29,47.67,red,1
774,1900-01-01 14:10:29,47.67,red,1
775,1900-01-01 14:10:43,47.67,red,1
776,1900-01-01 14:10:46,47.67,red,2
777,1900-01-01 14:10:48,47.66,green,1
778,1900-01-01 14:10:50,47.67,red,2
779,1900-01-01 14:11:00,47.67,red,14
780,1900-01-01 14:11:10,47.67,green,1
781,1900-01-01 14:11:24,47.68,red,2
782,1900-01-01 14:11:24,47.68,red,2
783,1900-01-01 14:11:25,47.67,green,1
784,1900-01-01 14:11:30,47.67,green,1
785,1900-01-01 14:11:30,47.68,red,11
786,1900-01-01 14:11:30,47.68,red,13
787,1900-01-01 14:11:32,47.68,green,1
788,1900-01-01 14:11:34,47.68,green,9
789,1900-01-01 14:11:50,47.68,green,9
790,1900-01-01 14:11:51,47.68,red,1
791,1900-01-01 14:11:55,47.67,green,18
792,1900-01-01 14:11:57,47.67,red,19
793,1900-01-01 14:11:58,47.67,red,1
794,1900-01-01 14:12:00,47.67,green,1
795,1900-01-01 14:12:18,47.68,red,37
796,1900-01-01 14:12:24,47.68,green,9
797,1900-01-01 14:12:31,47.68,green,1
798,1900-01-01 14:12:31,47.68,green,1
799,1900-01-01 14:12:33,47.69,red,5
800,1900-01-01 14:12:34,47.69,red,4
801,1900-01-01 14:12:36,47.69,red,3
802,1900-01-01 14:12:43,47.69,red,2
803,1900-01-01 14:12:44,47.69,red,1
804,1900-01-01 14:12:53,47.68,green,2
805,1900-01-01 14:13:00,47.68,green,2
806,1900-01-01 14:13:16,47.68,green,1
807,1900-01-01 14:13:17,47.68,green,3
808,1900-01-01 14:13:40,47.69,red,1
809,1900-01-01 14:13:41,47.69,red,1
810,1900-01-01 14:13:47,47.68,green,2
811,1900-01-01 14:14:00,47.68,green,1
812,1900-01-01 14:14:08,47.68,green,2
813,1900-01-01 14:14:10,47.69,red,1
814,1900-01-01 14:14:13,47.68,green,4
815,1900-01-01 14:14:14,47.68,green,15
816,1900-01-01 14:14:55,47.68,green,1
817,1900-01-01 14:14:56,47.69,red,3
818,1900-01-01 14:15:00,47.69,red,4
819,1900-01-01 14:15:23,47.68,green,1
820,1900-01-01 14:15:28,47.69,red,4
821,1900-01-01 14:15:32,47.68,green,1
822,1900-01-01 14:15:34,47.69,red,9
823,1900-01-01 14:15:35,47.69,red,36
824,1900-01-01 14:15:36,47.69,green,1
825,1900-01-01 14:15:38,47.70,red,8
826,1900-01-01 14:15:39,47.70,red,28
827,1900-01-01 14:15:40,47.70,green,24
828,1900-01-01 14:15:41,47.69,green,1
829,1900-01-01 14:15:44,47.70,red,1
830,1900-01-01 14:15:47,47.70,red,2
831,1900-01-01 14:15:49,47.70,red,2
832,1900-01-01 14:15:50,47.70,red,1
833,1900-01-01 14:15:52,47.69,green,37
834,1900-01-01 14:15:53,47.70,red,1
835,1900-01-01 14:15:58,47.69,green,7
836,1900-01-01 14:15:59,47.69,green,1
837,1900-01-01 14:16:00,47.69,red,9
838,1900-01-01 14:16:04,47.69,red,8
839,1900-01-01 14:16:09,47.69,green,4
840,1900-01-01 14:16:17,47.69,green,1
841,1900-01-01 14:16:17,47.69,green,1
842,1900-01-01 14:16:21,47.69,red,7
843,1900-01-01 14:16:28,47.69,green,1
844,1900-01-01 14:16:28,47.69,green,1
845,1900-01-01 14:16:28,47.69,green,22
846,1900-01-01 14:16:30,47.69,red,13
847,1900-01-01 14:16:34,47.69,red,1
848,1900-01-01 14:16:36,47.68,green,1
849,1900-01-01 14:16:44,47.68,green,4
850,1900-01-01 14:16:46,47.69,red,7
851,1900-01-01 14:16:52,47.69,red,1
852,1900-01-01 14:16:57,47.68,green,6
853,1900-01-01 14:16:58,47.68,green,3
854,1900-01-01 14:17:00,47.68,green,1
855,1900-01-01 14:17:03,47.69,red,1
856,1900-01-01 14:17:05,47.69,red,1
857,1900-01-01 14:17:09,47.68,green,9
858,1900-01-01 14:17:23,47.69,red,1
859,1900-01-01 14:17:23,47.69,red,1
860,1900-01-01 14:17:24,47.69,red,2
861,1900-01-01 14:17:31,47.69,red,8
862,1900-01-01 14:17:38,47.69,red,14
863,1900-01-01 14:17:39,47.69,green,12
864,1900-01-01 14:17:43,47.69,green,3
865,1900-01-01 14:17:44,47.69,green,2
866,1900-01-01 14:17:45,47.70,red,1
867,1900-01-01 14:17:48,47.69,green,1
868,1900-01-01 14:17:51,47.69,green,4
869,1900-01-01 14:17:52,47.69,green,9
870,1900-01-01 14:17:53,47.69,green,3
871,1900-01-01 14:17:59,47.70,red,2
872,1900-01-01 14:18:00,47.70,red,43
873,1900-01-01 14:18:03,47.70,red,1
874,1900-01-01 14:18:04,47.70,red,1
875,1900-01-01 14:18:05,47.71,red,4
876,1900-01-01 14:18:06,47.70,green,4
877,1900-01-01 14:18:07,47.70,green,1
878,1900-01-01 14:18:16,47.70,green,1
879,1900-01-01 14:18:19,47.70,green,1
880,1900-01-01 14:18:19,47.70,green,4
881,1900-01-01 14:18:20,47.70,green,8
882,1900-01-01 14:18:38,47.69,green,1
883,1900-01-01 14:18:46,47.69,green,1
884,1900-01-01 14:18:56,47.69,green,22
885,1900-01-01 14:19:00,47.69,red,7
886,1900-01-01 14:19:19,47.70,red,1
887,1900-01-01 14:19:54,47.70,red,1
888,1900-01-01 14:19:55,47.69,green,34
889,1900-01-01 14:20:00,47.69,green,10
890,1900-01-01 14:20:03,47.69,green,4
891,1900-01-01 14:20:08,47.69,green,1
892,1900-01-01 14:20:13,47.70,red,31
893,1900-01-01 14:20:17,47.69,green,2
894,1900-01-01 14:20:20,47.70,red,2
895,1900-01-01 14:20:27,47.69,green,1
896,1900-01-01 14:20:31,47.69,green,1
897,1900-01-01 14:20:34,47.70,red,2
898,1900-01-01 14:20:41,47.69,green,1
899,1900-01-01 14:20:42,47.69,green,2
900,1900-01-01 14:20:48,47.70,red,1
901,1900-01-01 14:20:50,47.70,red,1
902,1900-01-01 14:20:51,47.69,green,1
903,1900-01-01 14:20:53,47.69,green,35
904,1900-01-01 14:20:54,47.68,green,4
905,1900-01-01 14:20:59,47.69,red,3
906,1900-01-01 14:21:00,47.68,green,2
907,1900-01-01 14:21:03,47.68,green,1
908,1900-01-01 14:21:09,47.69,red,6
909,1900-01-01 14:21:18,47.70,red,5
910,1900-01-01 14:21:23,47.70,red,1
911,1900-01-01 14:21:29,47.69,green,5
912,1900-01-01 14:21:49,47.70,red,1
913,1900-01-01 14:21:53,47.69,green,4
914,1900-01-01 14:21:54,47.69,green,1
915,1900-01-01 14:22:00,47.69,green,1
916,1900-01-01 14:22:15,47.69,green,2
917,1900-01-01 14:22:21,47.69,green,5
918,1900-01-01 14:22:35,47.69,green,5
919,1900-01-01 14:22:57,47.69,green,5
920,1900-01-01 14:23:00,47.70,red,21
921,1900-01-01 14:23:08,47.69,green,1
922,1900-01-01 14:23:23,47.69,green,5
923,1900-01-01 14:23:33,47.69,green,1
924,1900-01-01 14:23:50,47.70,red,2
925,1900-01-01 14:23:54,47.69,green,2
926,1900-01-01 14:23:55,47.70,red,3
927,1900-01-01 14:23:56,47.70,red,1
928,1900-01-01 14:23:59,47.70,red,1
929,1900-01-01 14:24:00,47.70,red,2
930,1900-01-01 14:24:04,47.70,red,1
931,1900-01-01 14:24:06,47.70,red,3
932,1900-01-01 14:24:09,47.71,red,11
933,1900-01-01 14:24:10,47.70,green,1
934,1900-01-01 14:24:10,47.70,green,4
935,1900-01-01 14:24:11,47.69,green,6
936,1900-01-01 14:24:13,47.70,red,6
937,1900-01-01 14:24:15,47.70,red,2
938,1900-01-01 14:24:25,47.70,red,1
939,1900-01-01 14:24:34,47.70,red,1
940,1900-01-01 14:24:37,47.70,green,1
941,1900-01-01 14:24:39,47.70,green,4
942,1900-01-01 14:24:48,47.71,red,2
943,1900-01-01 14:25:00,47.70,green,2
944,1900-01-01 14:25:04,47.71,red,1
945,1900-01-01 14:25:12,47.70,green,1
946,1900-01-01 14:25:18,47.71,red,37
947,1900-01-01 14:25:19,47.71,red,2
948,1900-01-01 14:25:22,47.70,green,2
949,1900-01-01 14:25:30,47.70,green,1
950,1900-01-01 14:25:35,47.70,green,1
951,1900-01-01 14:25:37,47.70,green,8
952,1900-01-01 14:25:40,47.70,red,1
953,1900-01-01 14:25:50,47.69,green,1
954,1900-01-01 14:25:51,47.70,red,1
955,1900-01-01 14:25:56,47.69,green,1
956,1900-01-01 14:25:59,47.70,red,1
957,1900-01-01 14:26:00,47.69,green,20
958,1900-01-01 14:26:05,47.69,green,11
959,1900-01-01 14:26:08,47.70,red,2
960,1900-01-01 14:26:11,47.70,red,12
961,1900-01-01 14:26:12,47.70,red,4
962,1900-01-01 14:26:13,47.70,green,1
963,1900-01-01 14:26:17,47.70,green,1
964,1900-01-01 14:26:18,47.71,red,1
965,1900-01-01 14:26:21,47.71,red,8
966,1900-01-01 14:26:22,47.70,green,2
967,1900-01-01 14:26:23,47.71,red,5
968,1900-01-01 14:26:24,47.70,green,5
969,1900-01-01 14:26:32,47.70,green,23
970,1900-01-01 14:26:33,47.70,red,6
971,1900-01-01 14:26:34,47.70,green,1
972,1900-01-01 14:26:41,47.70,red,2
973,1900-01-01 14:26:54,47.70,red,1
974,1900-01-01 14:26:55,47.70,red,2
975,1900-01-01 14:26:56,47.70,red,38
976,1900-01-01 14:26:58,47.70,red,1
977,1900-01-01 14:26:59,47.70,red,5
978,1900-01-01 14:27:00,47.69,green,37
979,1900-01-01 14:27:07,47.69,red,5
980,1900-01-01 14:27:08,47.69,green,1
981,1900-01-01 14:27:10,47.69,red,1
982,1900-01-01 14:27:11,47.69,red,2
983,1900-01-01 14:27:12,47.69,green,5
984,1900-01-01 14:27:41,47.69,green,1
985,1900-01-01 14:27:57,47.69,green,4
986,1900-01-01 14:27:57,47.69,green,5
987,1900-01-01 14:27:58,47.69,green,2
988,1900-01-01 14:27:59,47.69,green,9
989,1900-01-01 14:28:00,47.70,red,9
990,1900-01-01 14:28:01,47.70,red,9
991,1900-01-01 14:28:03,47.70,red,8
992,1900-01-01 14:28:04,47.70,red,1
993,1900-01-01 14:28:05,47.70,red,5
994,1900-01-01 14:28:06,47.69,green,7
995,1900-01-01 14:28:07,47.70,red,9
996,1900-01-01 14:28:08,47.71,red,15
997,1900-01-01 14:28:10,47.70,green,1
998,1900-01-01 14:28:11,47.71,red,8
999,1900-01-01 14:28:12,47.70,green,9
1000,1900-01-01 14:28:13,47.71,red,9
1001,1900-01-01 14:28:15,47.70,green,14
1002,1900-01-01 14:28:16,47.71,red,1
1003,1900-01-01 14:28:18,47.70,green,8
1004,1900-01-01 14:28:20,47.70,green,1
1005,1900-01-01 14:28:23,47.70,green,1
1006,1900-01-01 14:28:28,47.70,green,2
1007,1900-01-01 14:28:42,47.70,green,6
1008,1900-01-01 14:28:42,47.70,green,3
1009,1900-01-01 14:28:44,47.70,green,1
1010,1900-01-01 14:28:46,47.71,red,14
1011,1900-01-01 14:28:47,47.71,red,22
1012,1900-01-01 14:28:48,47.70,green,25
1013,1900-01-01 14:28:49,47.70,red,6
1014,1900-01-01 14:28:50,47.70,red,7
1015,1900-01-01 14:28:53,47.71,red,1
1016,1900-01-01 14:28:56,47.71,red,3
1017,1900-01-01 14:28:57,47.71,red,1
1018,1900-01-01 14:28:58,47.70,green,1
1019,1900-01-01 14:29:00,47.71,red,2
1020,1900-01-01 14:29:10,47.69,green,45
1021,1900-01-01 14:29:11,47.69,green,4
1022,1900-01-01 14:29:12,47.70,red,2
1023,1900-01-01 14:29:15,47.70,red,10
1024,1900-01-01 14:29:18,47.70,red,11
1025,1900-01-01 14:29:26,47.70,red,1
1026,1900-01-01 14:29:31,47.70,red,1
1027,1900-01-01 14:29:33,47.69,green,1
1028,1900-01-01 14:29:39,47.70,red,1
1029,1900-01-01 14:29:45,47.70,red,19
1030,1900-01-01 14:29:47,47.70,red,7
1031,1900-01-01 14:29:48,47.71,red,2
1032,1900-01-01 14:29:49,47.71,red,2
1033,1900-01-01 14:29:50,47.71,red,1
1034,1900-01-01 14:29:52,47.70,green,1
1035,1900-01-01 14:29:55,47.70,green,7
1036,1900-01-01 14:29:58,47.70,green,1
1037,1900-01-01 14:29:59,47.70,green,33
1038,1900-01-01 14:30:00,47.70,red,5
1039,1900-01-01 14:30:02,47.70,red,3
1040,1900-01-01 14:30:04,47.70,green,5
1041,1900-01-01 14:30:06,47.70,red,5
1042,1900-01-01 14:30:14,47.70,red,4
1043,1900-01-01 14:30:15,47.71,red,1
1044,1900-01-01 14:30:20,47.70,green,11
1045,1900-01-01 14:30:21,47.70,red,3
1046,1900-01-01 14:30:23,47.70,red,5
1047,1900-01-01 14:30:27,47.70,red,1
1048,1900-01-01 14:30:31,47.70,red,6
1049,1900-01-01 14:30:32,47.70,red,23
1050,1900-01-01 14:30:37,47.70,red,1
1051,1900-01-01 14:30:43,47.70,red,1
1052,1900-01-01 14:30:45,47.70,red,1
1053,1900-01-01 14:31:00,47.70,red,1
1054,1900-01-01 14:31:15,47.70,red,1
1055,1900-01-01 14:31:18,47.70,red,5
1056,1900-01-01 14:31:20,47.69,green,2
1057,1900-01-01 14:31:24,47.69,green,1
1058,1900-01-01 14:31:29,47.70,red,1
1059,1900-01-01 14:31:31,47.70,red,1
1060,1900-01-01 14:31:46,47.69,green,1
1061,1900-01-01 14:31:50,47.69,green,30
1062,1900-01-01 14:31:52,47.69,red,1
1063,1900-01-01 14:31:53,47.68,green,1
1064,1900-01-01 14:31:54,47.69,red,11
1065,1900-01-01 14:31:58,47.69,red,1
1066,1900-01-01 14:31:59,47.69,red,1
1067,1900-01-01 14:32:00,47.69,red,1
1068,1900-01-01 14:32:15,47.68,green,1
1069,1900-01-01 14:32:16,47.68,green,1
1070,1900-01-01 14:32:20,47.69,red,1
1071,1900-01-01 14:32:24,47.68,green,1
1072,1900-01-01 14:32:27,47.69,red,1
1073,1900-01-01 14:32:34,47.69,red,1
1074,1900-01-01 14:32:52,47.69,red,1
1075,1900-01-01 14:32:50,47.69,green,1
1076,1900-01-01 14:32:50,47.69,green,30
1077,1900-01-01 14:32:52,47.69,red,1
1078,1900-01-01 14:32:53,47.68,green,1
1079,1900-01-01 14:32:54,47.69,red,11
1080,1900-01-01 14:32:58,47.69,red,1
1081,1900-01-01 14:32:59,47.69,red,1
1082,1900-01-01 14:32:00,47.69,red,1
1083,1900-01-01 14:32:15,47.68,green,1
1084,1900-01-01 14:32:16,47.68,green,1
1085,1900-01-01 14:32:20,47.69,red,1
1086,1900-01-01 14:32:24,47.68,green,1
1087,1900-01-01 14:32:27,47.69,red,1
1088,1900-01-01 14:32:34,47.69,red,1
1089,1900-01-01 14:32:52,47.69,red,1
1090,1900-01-01 14:33:00,47.69,red,26
1091,1900-01-01 14:33:04,47.68,green,1
1092,1900-01-01 14:33:07,47.68,green,4
1093,1900-01-01 14:33:09,47.69,red,10
1094,1900-01-01 14:33:25,47.69,red,5
1095,1900-01-01 14:33:26,47.69,red,3
1096,1900-01-01 14:33:26,47.69,red,32
1097,1900-01-01 14:33:36,47.69,green,9
1098,1900-01-01 14:33:36,47.69,green,12
1099,1900-01-01 14:33:37,47.69,green,16
1100,1900-01-01 14:33:38,47.69,red,2
1101,1900-01-01 14:33:57,47.69,green,1
1102,1900-01-01 14:34:00,47.69,green,1
1103,1900-01-01 14:34:06,47.70,red,2
1104,1900-01-01 14:34:06,47.70,red,13
1105,1900-01-01 14:34:07,47.70,green,6
1106,1900-01-01 14:34:09,47.70,green,6
1107,1900-01-01 14:34:15,47.70,green,1
1108,1900-01-01 14:34:16,47.70,green,1
1109,1900-01-01 14:34:22,47.71,red,1
1110,1900-01-01 14:34:24,47.70,green,2
1111,1900-01-01 14:34:26,47.70,green,11
1112,1900-01-01 14:34:29,47.70,green,1
1113,1900-01-01 14:34:36,47.71,red,1
1114,1900-01-01 14:34:38,47.70,green,2
1115,1900-01-01 14:34:44,47.71,red,1
1116,1900-01-01 14:34:50,47.71,red,5
1117,1900-01-01 14:34:52,47.70,green,1
1118,1900-01-01 14:34:58,47.70,green,1
1119,1900-01-01 14:34:59,47.70,green,2
1120,1900-01-01 14:35:00,47.70,green,1
1121,1900-01-01 14:35:26,47.70,green,1
1122,1900-01-01 14:35:30,47.70,green,2
1123,1900-01-01 14:35:35,47.70,green,2
1124,1900-01-01 14:35:39,47.70,green,2
1125,1900-01-01 14:35:42,47.70,green,6
1126,1900-01-01 14:35:42,47.70,green,7
1127,1900-01-01 14:35:47,47.69,green,1
1128,1900-01-01 14:35:51,47.69,green,1
1129,1900-01-01 14:35:52,47.70,red,1
1130,1900-01-01 14:35:56,47.70,red,2
1131,1900-01-01 14:35:56,47.70,red,1
1132,1900-01-01 14:35:58,47.70,red,6
1133,1900-01-01 14:35:59,47.70,red,1
1134,1900-01-01 14:36:00,47.70,green,6
1135,1900-01-01 14:36:04,47.70,green,16
1136,1900-01-01 14:36:08,47.71,red,1
1137,1900-01-01 14:36:12,47.70,green,1
1138,1900-01-01 14:36:13,47.70,green,1
1139,1900-01-01 14:36:13,47.70,green,2
1140,1900-01-01 14:36:15,47.70,green,7
1141,1900-01-01 14:36:16,47.70,red,5
1142,1900-01-01 14:36:25,47.70,red,1
1143,1900-01-01 14:36:29,47.70,red,2
1144,1900-01-01 14:36:37,47.69,green,1
1145,1900-01-01 14:36:40,47.70,red,1
1146,1900-01-01 14:36:55,47.70,red,1
1147,1900-01-01 14:37:00,47.70,red,1
1148,1900-01-01 14:37:34,47.70,red,1
1149,1900-01-01 14:37:34,47.69,green,1
1150,1900-01-01 14:37:34,47.70,red,4
1151,1900-01-01 14:37:37,47.70,red,1
1152,1900-01-01 14:37:37,47.70,red,3
1153,1900-01-01 14:37:39,47.68,green,30
1154,1900-01-01 14:37:41,47.69,red,1
1155,1900-01-01 14:37:42,47.69,red,3
1156,1900-01-01 14:37:43,47.69,red,7
1157,1900-01-01 14:37:47,47.69,red,1
1158,1900-01-01 14:37:48,47.69,red,1
1159,1900-01-01 14:37:51,47.69,red,10
1160,1900-01-01 14:37:59,47.69,red,1
1161,1900-01-01 14:37:59,47.69,red,3
1162,1900-01-01 14:38:00,47.69,green,1
1163,1900-01-01 14:38:10,47.69,green,7
1164,1900-01-01 14:38:12,47.70,red,5
1165,1900-01-01 14:38:14,47.70,red,5
1166,1900-01-01 14:38:16,47.69,green,2
1167,1900-01-01 14:38:20,47.70,red,3
1168,1900-01-01 14:38:35,47.69,green,4
1169,1900-01-01 14:38:35,47.69,green,3
1170,1900-01-01 14:38:35,47.69,green,4
1171,1900-01-01 14:38:36,47.69,green,17
1172,1900-01-01 14:38:37,47.68,green,9
1173,1900-01-01 14:38:41,47.68,green,35
1174,1900-01-01 14:38:42,47.68,red,25
1175,1900-01-01 14:38:43,47.68,red,2
1176,1900-01-01 14:38:48,47.68,green,1
1177,1900-01-01 14:38:49,47.68,green,1
