,1m,3m,15m,time
7549,,,,1900-01-01 15:02:49
7550,,,,1900-01-01 15:02:50
7551,,,,1900-01-01 15:02:51
7552,,,,1900-01-01 15:02:52
7553,,,,1900-01-01 15:02:53
7554,,,,1900-01-01 15:02:54
7555,,,,1900-01-01 15:02:55
7556,,,,1900-01-01 15:02:56
7557,,,,1900-01-01 15:02:57
7558,,,,1900-01-01 15:02:58
7559,,,,1900-01-01 15:02:59
7560,,,,1900-01-01 15:03:00
7561,,,,1900-01-01 15:03:01
7562,,,,1900-01-01 15:03:02
7563,,,,1900-01-01 15:03:03
7564,,,,1900-01-01 15:03:04
7565,,,,1900-01-01 15:03:05
7566,,,,1900-01-01 15:03:06
7567,,,,1900-01-01 15:03:07
7568,,,,1900-01-01 15:03:08
7569,,,,1900-01-01 15:03:09
7570,,,,1900-01-01 15:03:10
7571,,,,1900-01-01 15:03:11
7572,,,,1900-01-01 15:03:12
7573,,,,1900-01-01 15:03:13
7574,,,,1900-01-01 15:03:14
7575,,,,1900-01-01 15:03:15
7576,,,,1900-01-01 15:03:16
7577,,,,1900-01-01 15:03:17
7578,,,,1900-01-01 15:03:18
7579,,,,1900-01-01 15:03:19
7580,,,,1900-01-01 15:03:20
7581,,,,1900-01-01 15:03:21
7582,,,,1900-01-01 15:03:22
7583,,,,1900-01-01 15:03:23
7584,,,,1900-01-01 15:03:24
7585,,,,1900-01-01 15:03:25
7586,,,,1900-01-01 15:03:26
7587,,,,1900-01-01 15:03:27
7588,,,,1900-01-01 15:03:28
7589,,,,1900-01-01 15:03:29
7590,,,,1900-01-01 15:03:30
7591,,,,1900-01-01 15:03:31
7592,,,,1900-01-01 15:03:32
7593,,,,1900-01-01 15:03:33
7594,,,,1900-01-01 15:03:34
7595,,,,1900-01-01 15:03:35
7596,,,,1900-01-01 15:03:36
7597,,,,1900-01-01 15:03:37
7598,,,,1900-01-01 15:03:38
7599,,,,1900-01-01 15:03:39
7600,,,,1900-01-01 15:03:40
7601,,,,1900-01-01 15:03:41
7602,,,,1900-01-01 15:03:42
7603,,,,1900-01-01 15:03:43
7604,,,,1900-01-01 15:03:44
7605,,,,1900-01-01 15:03:45
7606,,,,1900-01-01 15:03:46
7607,,,,1900-01-01 15:03:47
7608,,,,1900-01-01 15:03:48
7609,,,,1900-01-01 15:03:49
7610,,,,1900-01-01 15:03:50
7611,,,,1900-01-01 15:03:51
7612,,,,1900-01-01 15:03:52
7613,,,,1900-01-01 15:03:53
7614,,,,1900-01-01 15:03:54
7615,,,,1900-01-01 15:03:55
7616,,,,1900-01-01 15:03:56
7617,,,,1900-01-01 15:03:57
7618,,,,1900-01-01 15:03:58
7619,,,,1900-01-01 15:03:59
7620,,,,1900-01-01 15:04:00
7621,,,,1900-01-01 15:04:01
7622,,,,1900-01-01 15:04:02
7623,,,,1900-01-01 15:04:03
7624,,,,1900-01-01 15:04:04
7625,,,,1900-01-01 15:04:05
7626,,,,1900-01-01 15:04:06
7627,,,,1900-01-01 15:04:07
7628,,,,1900-01-01 15:04:08
7629,,,,1900-01-01 15:04:09
7630,,,,1900-01-01 15:04:10
7631,,,,1900-01-01 15:04:11
7632,,,,1900-01-01 15:04:12
7633,,,,1900-01-01 15:04:13
7634,,,,1900-01-01 15:04:14
7635,,,,1900-01-01 15:04:15
7636,,,,1900-01-01 15:04:16
7637,,,,1900-01-01 15:04:17
7638,,,,1900-01-01 15:04:18
7639,,,,1900-01-01 15:04:19
7640,,,,1900-01-01 15:04:20
7641,,,,1900-01-01 15:04:21
7642,,,,1900-01-01 15:04:22
7643,,,,1900-01-01 15:04:23
7644,,,,1900-01-01 15:04:24
7645,,,,1900-01-01 15:04:25
7646,,,,1900-01-01 15:04:26
7647,,,,1900-01-01 15:04:27
7648,,,,1900-01-01 15:04:28
7649,,,,1900-01-01 15:04:29
7650,,,,1900-01-01 15:04:30
7651,,,,1900-01-01 15:04:31
7652,,,,1900-01-01 15:04:32
7653,,,,1900-01-01 15:04:33
7654,,,,1900-01-01 15:04:34
7655,,,,1900-01-01 15:04:35
7656,,,,1900-01-01 15:04:36
7657,,,,1900-01-01 15:04:37
7658,,,,1900-01-01 15:04:38
7659,,,,1900-01-01 15:04:39
7660,,,,1900-01-01 15:04:40
7661,,,,1900-01-01 15:04:41
7662,,,,1900-01-01 15:04:42
7663,,,,1900-01-01 15:04:43
7664,,,,1900-01-01 15:04:44
7665,,,,1900-01-01 15:04:45
7666,,,,1900-01-01 15:04:46
7667,,,,1900-01-01 15:04:47
7668,,,,1900-01-01 15:04:48
7669,,,,1900-01-01 15:04:49
7670,,,,1900-01-01 15:04:50
7671,,,,1900-01-01 15:04:51
7672,,,,1900-01-01 15:04:52
7673,,,,1900-01-01 15:04:53
7674,,,,1900-01-01 15:04:54
7675,,,,1900-01-01 15:04:55
7676,,,,1900-01-01 15:04:56
7677,,,,1900-01-01 15:04:57
7678,,,,1900-01-01 15:04:58
7679,,,,1900-01-01 15:04:59
7680,,,,1900-01-01 15:05:00
7681,,,,1900-01-01 15:05:01
7682,,,,1900-01-01 15:05:02
7683,,,,1900-01-01 15:05:03
7684,,,,1900-01-01 15:05:04
7685,,,,1900-01-01 15:05:05
7686,,,,1900-01-01 15:05:06
7687,,,,1900-01-01 15:05:07
7688,,,,1900-01-01 15:05:08
7689,,,,1900-01-01 15:05:09
7690,,,,1900-01-01 15:05:10
7691,,,,1900-01-01 15:05:11
7692,,,,1900-01-01 15:05:12
7693,,,,1900-01-01 15:05:13
7694,,,,1900-01-01 15:05:14
7695,,,,1900-01-01 15:05:15
7696,,,,1900-01-01 15:05:16
7697,,,,1900-01-01 15:05:17
7698,,,,1900-01-01 15:05:18
7699,,,,1900-01-01 15:05:19
7700,,,,1900-01-01 15:05:20
7701,,,,1900-01-01 15:05:21
7702,,,,1900-01-01 15:05:22
7703,,,,1900-01-01 15:05:23
7704,,,,1900-01-01 15:05:24
7705,,,,1900-01-01 15:05:25
7706,,,,1900-01-01 15:05:26
7707,,,,1900-01-01 15:05:27
7708,,,,1900-01-01 15:05:28
7709,,,,1900-01-01 15:05:29
7710,,,,1900-01-01 15:05:30
7711,,,,1900-01-01 15:05:31
7712,,,,1900-01-01 15:05:32
7713,,,,1900-01-01 15:05:33
7714,,,,1900-01-01 15:05:34
7715,,,,1900-01-01 15:05:35
7716,,,,1900-01-01 15:05:36
7717,,,,1900-01-01 15:05:37
7718,,,,1900-01-01 15:05:38
7719,,,,1900-01-01 15:05:39
7720,,,,1900-01-01 15:05:40
7721,,,,1900-01-01 15:05:41
7722,,,,1900-01-01 15:05:42
7723,,,,1900-01-01 15:05:43
7724,,,,1900-01-01 15:05:44
7725,,,,1900-01-01 15:05:45
7726,,,,1900-01-01 15:05:46
7727,,,,1900-01-01 15:05:47
7728,,,,1900-01-01 15:05:48
7729,,,,1900-01-01 15:05:49
7730,,,,1900-01-01 15:05:50
7731,,,,1900-01-01 15:05:51
7732,,,,1900-01-01 15:05:52
7733,,,,1900-01-01 15:05:53
7734,,,,1900-01-01 15:05:54
7735,,,,1900-01-01 15:05:55
7736,,,,1900-01-01 15:05:56
7737,,,,1900-01-01 15:05:57
7738,,,,1900-01-01 15:05:58
7739,,,,1900-01-01 15:05:59
7740,,,,1900-01-01 15:06:00
7741,,,,1900-01-01 15:06:01
7742,,,,1900-01-01 15:06:02
7743,,,,1900-01-01 15:06:03
7744,,,,1900-01-01 15:06:04
7745,,,,1900-01-01 15:06:05
7746,,,,1900-01-01 15:06:06
7747,,,,1900-01-01 15:06:07
7748,,,,1900-01-01 15:06:08
7749,,,,1900-01-01 15:06:09
7750,,,,1900-01-01 15:06:10
7751,,,,1900-01-01 15:06:11
7752,,,,1900-01-01 15:06:12
7753,,,,1900-01-01 15:06:13
7754,,,,1900-01-01 15:06:14
7755,,,,1900-01-01 15:06:15
7756,,,,1900-01-01 15:06:16
7757,,,,1900-01-01 15:06:17
7758,,,,1900-01-01 15:06:18
7759,,,,1900-01-01 15:06:19
7760,,,,1900-01-01 15:06:20
7761,,,,1900-01-01 15:06:21
7762,,,,1900-01-01 15:06:22
7763,,,,1900-01-01 15:06:23
7764,,,,1900-01-01 15:06:24
7765,,,,1900-01-01 15:06:25
7766,,,,1900-01-01 15:06:26
7767,,,,1900-01-01 15:06:27
7768,,,,1900-01-01 15:06:28
7769,,,,1900-01-01 15:06:29
7770,,,,1900-01-01 15:06:30
7771,,,,1900-01-01 15:06:31
7772,,,,1900-01-01 15:06:32
7773,,,,1900-01-01 15:06:33
7774,,,,1900-01-01 15:06:34
7775,,,,1900-01-01 15:06:35
7776,,,,1900-01-01 15:06:36
7777,,,,1900-01-01 15:06:37
7778,,,,1900-01-01 15:06:38
7779,,,,1900-01-01 15:06:39
7780,,,,1900-01-01 15:06:40
7781,,,,1900-01-01 15:06:41
7782,,,,1900-01-01 15:06:42
7783,,,,1900-01-01 15:06:43
7784,,,,1900-01-01 15:06:44
7785,,,,1900-01-01 15:06:45
7786,,,,1900-01-01 15:06:46
7787,,,,1900-01-01 15:06:47
7788,,,,1900-01-01 15:06:48
7789,,,,1900-01-01 15:06:49
7790,,,,1900-01-01 15:06:50
7791,,,,1900-01-01 15:06:51
7792,,,,1900-01-01 15:06:52
7793,,,,1900-01-01 15:06:53
7794,,,,1900-01-01 15:06:54
7795,,,,1900-01-01 15:06:55
7796,,,,1900-01-01 15:06:56
7797,,,,1900-01-01 15:06:57
7798,,,,1900-01-01 15:06:58
7799,,,,1900-01-01 15:06:59
7800,,,,1900-01-01 15:07:00
7801,,,,1900-01-01 15:07:01
7802,,,,1900-01-01 15:07:02
7803,,,,1900-01-01 15:07:03
7804,,,,1900-01-01 15:07:04
7805,,,,1900-01-01 15:07:05
7806,,,,1900-01-01 15:07:06
7807,,,,1900-01-01 15:07:07
7808,,,,1900-01-01 15:07:08
7809,,,,1900-01-01 15:07:09
7810,,,,1900-01-01 15:07:10
7811,,,,1900-01-01 15:07:11
7812,,,,1900-01-01 15:07:12
7813,,,,1900-01-01 15:07:13
7814,,,,1900-01-01 15:07:14
7815,,,,1900-01-01 15:07:15
7816,,,,1900-01-01 15:07:16
7817,,,,1900-01-01 15:07:17
7818,,,,1900-01-01 15:07:18
7819,,,,1900-01-01 15:07:19
7820,,,,1900-01-01 15:07:20
7821,,,,1900-01-01 15:07:21
7822,,,,1900-01-01 15:07:22
7823,,,,1900-01-01 15:07:23
7824,,,,1900-01-01 15:07:24
7825,,,,1900-01-01 15:07:25
7826,,,,1900-01-01 15:07:26
7827,,,,1900-01-01 15:07:27
7828,,,,1900-01-01 15:07:28
7829,,,,1900-01-01 15:07:29
7830,,,,1900-01-01 15:07:30
7831,,,,1900-01-01 15:07:31
7832,,,,1900-01-01 15:07:32
7833,,,,1900-01-01 15:07:33
7834,,,,1900-01-01 15:07:34
7835,,,,1900-01-01 15:07:35
7836,,,,1900-01-01 15:07:36
7837,,,,1900-01-01 15:07:37
7838,,,,1900-01-01 15:07:38
7839,,,,1900-01-01 15:07:39
7840,,,,1900-01-01 15:07:40
7841,,,,1900-01-01 15:07:41
7842,,,,1900-01-01 15:07:42
7843,,,,1900-01-01 15:07:43
7844,,,,1900-01-01 15:07:44
7845,,,,1900-01-01 15:07:45
7846,,,,1900-01-01 15:07:46
7847,,,,1900-01-01 15:07:47
7848,,,,1900-01-01 15:07:48
7849,,,,1900-01-01 15:07:49
7850,,,,1900-01-01 15:07:50
7851,,,,1900-01-01 15:07:51
7852,,,,1900-01-01 15:07:52
7853,,,,1900-01-01 15:07:53
7854,,,,1900-01-01 15:07:54
7855,,,,1900-01-01 15:07:55
7856,,,,1900-01-01 15:07:56
7857,,,,1900-01-01 15:07:57
7858,,,,1900-01-01 15:07:58
7859,,,,1900-01-01 15:07:59
7860,,,,1900-01-01 15:08:00
7861,,,,1900-01-01 15:08:01
7862,,,,1900-01-01 15:08:02
7863,,,,1900-01-01 15:08:03
7864,,,,1900-01-01 15:08:04
7865,,,,1900-01-01 15:08:05
7866,,,,1900-01-01 15:08:06
7867,,,,1900-01-01 15:08:07
7868,,,,1900-01-01 15:08:08
7869,,,,1900-01-01 15:08:09
7870,,,,1900-01-01 15:08:10
7871,,,,1900-01-01 15:08:11
7872,,,,1900-01-01 15:08:12
7873,,,,1900-01-01 15:08:13
7874,,,,1900-01-01 15:08:14
7875,,,,1900-01-01 15:08:15
7876,,,,1900-01-01 15:08:16
7877,,,,1900-01-01 15:08:17
7878,,,,1900-01-01 15:08:18
7879,,,,1900-01-01 15:08:19
7880,,,,1900-01-01 15:08:20
7881,,,,1900-01-01 15:08:21
7882,,,,1900-01-01 15:08:22
7883,,,,1900-01-01 15:08:23
7884,,,,1900-01-01 15:08:24
7885,,,,1900-01-01 15:08:25
7886,,,,1900-01-01 15:08:26
7887,,,,1900-01-01 15:08:27
7888,,,,1900-01-01 15:08:28
7889,,,,1900-01-01 15:08:29
7890,,,,1900-01-01 15:08:30
7891,,,,1900-01-01 15:08:31
7892,,,,1900-01-01 15:08:32
7893,,,,1900-01-01 15:08:33
7894,,,,1900-01-01 15:08:34
7895,,,,1900-01-01 15:08:35
7896,,,,1900-01-01 15:08:36
7897,,,,1900-01-01 15:08:37
7898,,,,1900-01-01 15:08:38
7899,,,,1900-01-01 15:08:39
7900,,,,1900-01-01 15:08:40
7901,,,,1900-01-01 15:08:41
7902,,,,1900-01-01 15:08:42
7903,,,,1900-01-01 15:08:43
7904,,,,1900-01-01 15:08:44
7905,,,,1900-01-01 15:08:45
7906,,,,1900-01-01 15:08:46
7907,,,,1900-01-01 15:08:47
7908,,,,1900-01-01 15:08:48
7909,,,,1900-01-01 15:08:49
7910,,,,1900-01-01 15:08:50
7911,,,,1900-01-01 15:08:51
7912,,,,1900-01-01 15:08:52
7913,,,,1900-01-01 15:08:53
7914,,,,1900-01-01 15:08:54
7915,,,,1900-01-01 15:08:55
7916,,,,1900-01-01 15:08:56
7917,,,,1900-01-01 15:08:57
7918,,,,1900-01-01 15:08:58
7919,,,,1900-01-01 15:08:59
7920,,,,1900-01-01 15:09:00
7921,,,,1900-01-01 15:09:01
7922,,,,1900-01-01 15:09:02
7923,,,,1900-01-01 15:09:03
7924,,,,1900-01-01 15:09:04
7925,,,,1900-01-01 15:09:05
7926,,,,1900-01-01 15:09:06
7927,,,,1900-01-01 15:09:07
7928,,,,1900-01-01 15:09:08
7929,,,,1900-01-01 15:09:09
7930,,,,1900-01-01 15:09:10
7931,,,,1900-01-01 15:09:11
7932,,,,1900-01-01 15:09:12
7933,,,,1900-01-01 15:09:13
7934,,,,1900-01-01 15:09:14
7935,,,,1900-01-01 15:09:15
7936,,,,1900-01-01 15:09:16
7937,,,,1900-01-01 15:09:17
7938,,,,1900-01-01 15:09:18
7939,,,,1900-01-01 15:09:19
7940,,,,1900-01-01 15:09:20
7941,,,,1900-01-01 15:09:21
7942,,,,1900-01-01 15:09:22
7943,,,,1900-01-01 15:09:23
7944,,,,1900-01-01 15:09:24
7945,,,,1900-01-01 15:09:25
7946,,,,1900-01-01 15:09:26
7947,,,,1900-01-01 15:09:27
7948,,,,1900-01-01 15:09:28
7949,,,,1900-01-01 15:09:29
7950,,,,1900-01-01 15:09:30
7951,,,,1900-01-01 15:09:31
7952,,,,1900-01-01 15:09:32
7953,,,,1900-01-01 15:09:33
7954,,,,1900-01-01 15:09:34
7955,,,,1900-01-01 15:09:35
7956,,,,1900-01-01 15:09:36
7957,,,,1900-01-01 15:09:37
7958,,,,1900-01-01 15:09:38
7959,,,,1900-01-01 15:09:39
7960,,,,1900-01-01 15:09:40
7961,,,,1900-01-01 15:09:41
7962,,,,1900-01-01 15:09:42
7963,,,,1900-01-01 15:09:43
7964,,,,1900-01-01 15:09:44
7965,,,,1900-01-01 15:09:45
7966,,,,1900-01-01 15:09:46
7967,,,,1900-01-01 15:09:47
7968,,,,1900-01-01 15:09:48
7969,,,,1900-01-01 15:09:49
7970,,,,1900-01-01 15:09:50
7971,,,,1900-01-01 15:09:51
7972,,,,1900-01-01 15:09:52
7973,,,,1900-01-01 15:09:53
7974,,,,1900-01-01 15:09:54
7975,,,,1900-01-01 15:09:55
7976,,,,1900-01-01 15:09:56
7977,,,,1900-01-01 15:09:57
7978,,,,1900-01-01 15:09:58
7979,,,,1900-01-01 15:09:59
7980,,,,1900-01-01 15:10:00
7981,,,,1900-01-01 15:10:01
7982,,,,1900-01-01 15:10:02
7983,,,,1900-01-01 15:10:03
7984,,,,1900-01-01 15:10:04
7985,,,,1900-01-01 15:10:05
7986,,,,1900-01-01 15:10:06
7987,,,,1900-01-01 15:10:07
7988,,,,1900-01-01 15:10:08
7989,,,,1900-01-01 15:10:09
7990,,,,1900-01-01 15:10:10
7991,,,,1900-01-01 15:10:11
7992,,,,1900-01-01 15:10:12
7993,,,,1900-01-01 15:10:13
7994,,,,1900-01-01 15:10:14
7995,,,,1900-01-01 15:10:15
7996,,,,1900-01-01 15:10:16
7997,,,,1900-01-01 15:10:17
7998,,,,1900-01-01 15:10:18
7999,,,,1900-01-01 15:10:19
8000,,,,1900-01-01 15:10:20
8001,,,,1900-01-01 15:10:21
8002,,,,1900-01-01 15:10:22
8003,,,,1900-01-01 15:10:23
8004,,,,1900-01-01 15:10:24
8005,,,,1900-01-01 15:10:25
8006,,,,1900-01-01 15:10:26
8007,,,,1900-01-01 15:10:27
8008,,,,1900-01-01 15:10:28
8009,,,,1900-01-01 15:10:29
8010,,,,1900-01-01 15:10:30
8011,,,,1900-01-01 15:10:31
8012,,,,1900-01-01 15:10:32
8013,,,,1900-01-01 15:10:33
8014,,,,1900-01-01 15:10:34
8015,,,,1900-01-01 15:10:35
8016,,,,1900-01-01 15:10:36
8017,,,,1900-01-01 15:10:37
8018,,,,1900-01-01 15:10:38
8019,,,,1900-01-01 15:10:39
8020,,,,1900-01-01 15:10:40
8021,,,,1900-01-01 15:10:41
8022,,,,1900-01-01 15:10:42
8023,,,,1900-01-01 15:10:43
8024,,,,1900-01-01 15:10:44
8025,,,,1900-01-01 15:10:45
8026,,,,1900-01-01 15:10:46
8027,,,,1900-01-01 15:10:47
8028,,,,1900-01-01 15:10:48
8029,,,,1900-01-01 15:10:49
8030,,,,1900-01-01 15:10:50
8031,,,,1900-01-01 15:10:51
8032,,,,1900-01-01 15:10:52
8033,,,,1900-01-01 15:10:53
8034,,,,1900-01-01 15:10:54
8035,,,,1900-01-01 15:10:55
8036,,,,1900-01-01 15:10:56
8037,,,,1900-01-01 15:10:57
8038,,,,1900-01-01 15:10:58
8039,,,,1900-01-01 15:10:59
8040,,,,1900-01-01 15:11:00
8041,,,,1900-01-01 15:11:01
8042,,,,1900-01-01 15:11:02
8043,,,,1900-01-01 15:11:03
8044,,,,1900-01-01 15:11:04
8045,,,,1900-01-01 15:11:05
8046,,,,1900-01-01 15:11:06
8047,,,,1900-01-01 15:11:07
8048,,,,1900-01-01 15:11:08
8049,,,,1900-01-01 15:11:09
8050,,,,1900-01-01 15:11:10
8051,,,,1900-01-01 15:11:11
8052,,,,1900-01-01 15:11:12
8053,,,,1900-01-01 15:11:13
8054,,,,1900-01-01 15:11:14
8055,,,,1900-01-01 15:11:15
8056,,,,1900-01-01 15:11:16
8057,,,,1900-01-01 15:11:17
8058,,,,1900-01-01 15:11:18
8059,,,,1900-01-01 15:11:19
8060,,,,1900-01-01 15:11:20
8061,,,,1900-01-01 15:11:21
8062,,,,1900-01-01 15:11:22
8063,,,,1900-01-01 15:11:23
8064,,,,1900-01-01 15:11:24
8065,,,,1900-01-01 15:11:25
8066,,,,1900-01-01 15:11:26
8067,,,,1900-01-01 15:11:27
8068,,,,1900-01-01 15:11:28
8069,,,,1900-01-01 15:11:29
8070,,,,1900-01-01 15:11:30
8071,,,,1900-01-01 15:11:31
8072,,,,1900-01-01 15:11:32
8073,,,,1900-01-01 15:11:33
8074,,,,1900-01-01 15:11:34
8075,,,,1900-01-01 15:11:35
8076,,,,1900-01-01 15:11:36
8077,,,,1900-01-01 15:11:37
8078,,,,1900-01-01 15:11:38
8079,,,,1900-01-01 15:11:39
8080,,,,1900-01-01 15:11:40
8081,,,,1900-01-01 15:11:41
8082,,,,1900-01-01 15:11:42
8083,,,,1900-01-01 15:11:43
8084,,,,1900-01-01 15:11:44
8085,,,,1900-01-01 15:11:45
8086,,,,1900-01-01 15:11:46
8087,,,,1900-01-01 15:11:47
8088,,,,1900-01-01 15:11:48
8089,,,,1900-01-01 15:11:49
8090,,,,1900-01-01 15:11:50
8091,,,,1900-01-01 15:11:51
8092,,,,1900-01-01 15:11:52
8093,,,,1900-01-01 15:11:53
8094,,,,1900-01-01 15:11:54
8095,,,,1900-01-01 15:11:55
8096,,,,1900-01-01 15:11:56
8097,,,,1900-01-01 15:11:57
8098,,,,1900-01-01 15:11:58
8099,,,,1900-01-01 15:11:59
8100,,,,1900-01-01 15:12:00
8101,,,,1900-01-01 15:12:01
8102,,,,1900-01-01 15:12:02
8103,,,,1900-01-01 15:12:03
8104,,,,1900-01-01 15:12:04
8105,,,,1900-01-01 15:12:05
8106,,,,1900-01-01 15:12:06
8107,,,,1900-01-01 15:12:07
8108,,,,1900-01-01 15:12:08
8109,,,,1900-01-01 15:12:09
8110,,,,1900-01-01 15:12:10
8111,,,,1900-01-01 15:12:11
8112,,,,1900-01-01 15:12:12
8113,,,,1900-01-01 15:12:13
8114,,,,1900-01-01 15:12:14
8115,,,,1900-01-01 15:12:15
8116,,,,1900-01-01 15:12:16
8117,,,,1900-01-01 15:12:17
8118,,,,1900-01-01 15:12:18
8119,,,,1900-01-01 15:12:19
8120,,,,1900-01-01 15:12:20
8121,,,,1900-01-01 15:12:21
8122,,,,1900-01-01 15:12:22
8123,,,,1900-01-01 15:12:23
8124,,,,1900-01-01 15:12:24
8125,,,,1900-01-01 15:12:25
8126,,,,1900-01-01 15:12:26
8127,,,,1900-01-01 15:12:27
8128,,,,1900-01-01 15:12:28
8129,,,,1900-01-01 15:12:29
8130,,,,1900-01-01 15:12:30
8131,,,,1900-01-01 15:12:31
8132,,,,1900-01-01 15:12:32
8133,,,,1900-01-01 15:12:33
8134,,,,1900-01-01 15:12:34
8135,,,,1900-01-01 15:12:35
8136,,,,1900-01-01 15:12:36
8137,,,,1900-01-01 15:12:37
8138,,,,1900-01-01 15:12:38
8139,,,,1900-01-01 15:12:39
8140,,,,1900-01-01 15:12:40
8141,,,,1900-01-01 15:12:41
8142,,,,1900-01-01 15:12:42
8143,,,,1900-01-01 15:12:43
8144,,,,1900-01-01 15:12:44
8145,,,,1900-01-01 15:12:45
8146,,,,1900-01-01 15:12:46
8147,,,,1900-01-01 15:12:47
8148,,,,1900-01-01 15:12:48
8149,,,,1900-01-01 15:12:49
8150,,,,1900-01-01 15:12:50
8151,,,,1900-01-01 15:12:51
8152,,,,1900-01-01 15:12:52
8153,,,,1900-01-01 15:12:53
8154,,,,1900-01-01 15:12:54
8155,,,,1900-01-01 15:12:55
8156,,,,1900-01-01 15:12:56
8157,,,,1900-01-01 15:12:57
8158,,,,1900-01-01 15:12:58
8159,,,,1900-01-01 15:12:59
8160,,,,1900-01-01 15:13:00
8161,,,,1900-01-01 15:13:01
8162,,,,1900-01-01 15:13:02
8163,,,,1900-01-01 15:13:03
8164,,,,1900-01-01 15:13:04
8165,,,,1900-01-01 15:13:05
8166,,,,1900-01-01 15:13:06
8167,,,,1900-01-01 15:13:07
8168,,,,1900-01-01 15:13:08
8169,,,,1900-01-01 15:13:09
8170,,,,1900-01-01 15:13:10
8171,,,,1900-01-01 15:13:11
8172,,,,1900-01-01 15:13:12
8173,,,,1900-01-01 15:13:13
8174,,,,1900-01-01 15:13:14
8175,,,,1900-01-01 15:13:15
8176,,,,1900-01-01 15:13:16
8177,,,,1900-01-01 15:13:17
8178,,,,1900-01-01 15:13:18
8179,,,,1900-01-01 15:13:19
8180,,,,1900-01-01 15:13:20
8181,,,,1900-01-01 15:13:21
8182,,,,1900-01-01 15:13:22
8183,,,,1900-01-01 15:13:23
8184,,,,1900-01-01 15:13:24
8185,,,,1900-01-01 15:13:25
8186,,,,1900-01-01 15:13:26
8187,,,,1900-01-01 15:13:27
8188,,,,1900-01-01 15:13:28
8189,,,,1900-01-01 15:13:29
8190,,,,1900-01-01 15:13:30
8191,,,,1900-01-01 15:13:31
8192,,,,1900-01-01 15:13:32
8193,,,,1900-01-01 15:13:33
8194,,,,1900-01-01 15:13:34
8195,,,,1900-01-01 15:13:35
8196,,,,1900-01-01 15:13:36
8197,,,,1900-01-01 15:13:37
8198,,,,1900-01-01 15:13:38
8199,,,,1900-01-01 15:13:39
8200,,,,1900-01-01 15:13:40
8201,,,,1900-01-01 15:13:41
8202,,,,1900-01-01 15:13:42
8203,,,,1900-01-01 15:13:43
8204,,,,1900-01-01 15:13:44
8205,,,,1900-01-01 15:13:45
8206,,,,1900-01-01 15:13:46
8207,,,,1900-01-01 15:13:47
8208,,,,1900-01-01 15:13:48
8209,,,,1900-01-01 15:13:49
8210,,,,1900-01-01 15:13:50
8211,,,,1900-01-01 15:13:51
8212,,,,1900-01-01 15:13:52
8213,,,,1900-01-01 15:13:53
8214,,,,1900-01-01 15:13:54
8215,,,,1900-01-01 15:13:55
8216,,,,1900-01-01 15:13:56
8217,,,,1900-01-01 15:13:57
8218,,,,1900-01-01 15:13:58
8219,,,,1900-01-01 15:13:59
8220,,,,1900-01-01 15:14:00
8221,,,,1900-01-01 15:14:01
8222,,,,1900-01-01 15:14:02
8223,,,,1900-01-01 15:14:03
8224,,,,1900-01-01 15:14:04
8225,,,,1900-01-01 15:14:05
8226,,,,1900-01-01 15:14:06
8227,,,,1900-01-01 15:14:07
8228,,,,1900-01-01 15:14:08
8229,,,,1900-01-01 15:14:09
8230,,,,1900-01-01 15:14:10
8231,,,,1900-01-01 15:14:11
8232,,,,1900-01-01 15:14:12
8233,,,,1900-01-01 15:14:13
8234,,,,1900-01-01 15:14:14
8235,,,,1900-01-01 15:14:15
8236,,,,1900-01-01 15:14:16
8237,,,,1900-01-01 15:14:17
8238,,,,1900-01-01 15:14:18
8239,,,,1900-01-01 15:14:19
8240,,,,1900-01-01 15:14:20
8241,,,,1900-01-01 15:14:21
8242,,,,1900-01-01 15:14:22
8243,,,,1900-01-01 15:14:23
8244,,,,1900-01-01 15:14:24
8245,,,,1900-01-01 15:14:25
8246,,,,1900-01-01 15:14:26
8247,,,,1900-01-01 15:14:27
8248,,,,1900-01-01 15:14:28
8249,,,,1900-01-01 15:14:29
8250,,,,1900-01-01 15:14:30
8251,,,,1900-01-01 15:14:31
8252,,,,1900-01-01 15:14:32
8253,,,,1900-01-01 15:14:33
8254,,,,1900-01-01 15:14:34
8255,,,,1900-01-01 15:14:35
8256,,,,1900-01-01 15:14:36
8257,,,,1900-01-01 15:14:37
8258,,,,1900-01-01 15:14:38
8259,,,,1900-01-01 15:14:39
8260,,,,1900-01-01 15:14:40
8261,,,,1900-01-01 15:14:41
8262,,,,1900-01-01 15:14:42
8263,,,,1900-01-01 15:14:43
8264,,,,1900-01-01 15:14:44
8265,,,,1900-01-01 15:14:45
8266,,,,1900-01-01 15:14:46
8267,,,,1900-01-01 15:14:47
8268,,,,1900-01-01 15:14:48
8269,,,,1900-01-01 15:14:49
8270,,,,1900-01-01 15:14:50
8271,,,,1900-01-01 15:14:51
8272,,,,1900-01-01 15:14:52
8273,,,,1900-01-01 15:14:53
8274,,,,1900-01-01 15:14:54
8275,,,,1900-01-01 15:14:55
8276,,,,1900-01-01 15:14:56
8277,,,,1900-01-01 15:14:57
8278,,,,1900-01-01 15:14:58
8279,,,,1900-01-01 15:14:59
8280,,,,1900-01-01 15:15:00
8281,,,,1900-01-01 15:15:01
8282,,,,1900-01-01 15:15:02
8283,,,,1900-01-01 15:15:03
8284,,,,1900-01-01 15:15:04
